"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028129","1.2.1.6.2","14.3","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028130","1.2.1.6.3","24.1","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028131","1.2.1.6.4","1827600","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028132","1.2.1.6.5","1409800","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028133","1.2.1.6.6","2369200","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028134","1.2.1.7.1","29.6","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028135","1.2.1.7.2","23.7","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028136","1.2.1.7.3","36.2","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028137","1.2.1.7.4","2941400","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028138","1.2.1.7.5","2389600","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028139","1.2.1.7.6","3620600","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028140","1.2.1.8.1","33.7","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028141","1.2.1.8.2","29.7","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028142","1.2.1.8.3","38.1","","","","1"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028143","1.2.1.8.4","1823300","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028144","1.2.1.8.5","1609100","","","","0"
"2011","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028145","1.2.1.8.6","2066000","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028146","1.2.2.1.1","25.2","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028147","1.2.2.1.2","21.2","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028148","1.2.2.1.3","29.7","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028149","1.2.2.1.4","3808700","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028150","1.2.2.1.5","3215600","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028151","1.2.2.1.6","4511100","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028152","1.2.2.2.1","15.1","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028153","1.2.2.2.2","12.6","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028154","1.2.2.2.3","17.9","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028155","1.2.2.2.4","391500","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028156","1.2.2.2.5","323200","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028157","1.2.2.2.6","474200","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028158","1.2.2.3.1","19.6","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028159","1.2.2.3.2","15.6","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028160","1.2.2.3.3","24.3","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028161","1.2.2.3.4","250900","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028162","1.2.2.3.5","197900","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028163","1.2.2.3.6","318100","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028164","1.2.2.4.1","10.7","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028165","1.2.2.4.2","7.5","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028166","1.2.2.4.3","14.9","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028167","1.2.2.4.4","140700","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028168","1.2.2.4.5","101300","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028169","1.2.2.4.6","195500","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028170","1.2.2.5.1","27.3","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028171","1.2.2.5.2","22.5","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028172","1.2.2.5.3","32.7","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028173","1.2.2.5.4","3417200","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028174","1.2.2.5.5","2831200","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028175","1.2.2.5.6","4124500","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028176","1.2.2.6.1","19.2","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028177","1.2.2.6.2","13.6","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028178","1.2.2.6.3","26.4","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028179","1.2.2.6.4","951200","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028180","1.2.2.6.5","676400","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028181","1.2.2.6.6","1337600","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028182","1.2.2.7.1","31.1","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028183","1.2.2.7.2","23.8","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028184","1.2.2.7.3","39.5","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028185","1.2.2.7.4","1548300","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028186","1.2.2.7.5","1202200","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028187","1.2.2.7.6","1994000","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028188","1.2.2.8.1","35.6","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028189","1.2.2.8.2","28.4","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028190","1.2.2.8.3","43.5","","","","1"
"2011","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028191","1.2.2.8.4","917700","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028192","1.2.2.8.5","740500","","","","0"
"2011","Canada","2016A000011124","Obese","Males","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028193","1.2.2.8.6","1137300","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028194","1.2.3.1.1","22.5","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028195","1.2.3.1.2","18.9","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028196","1.2.3.1.3","26.5","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028197","1.2.3.1.4","3365300","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028198","1.2.3.1.5","2856600","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028199","1.2.3.1.6","3964600","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028200","1.2.3.2.1","8.0","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028201","1.2.3.2.2","5.7","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028202","1.2.3.2.3","11.1","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028203","1.2.3.2.4","190100","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028204","1.2.3.2.5","134100","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028205","1.2.3.2.6","269600","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028206","1.2.3.3.1","6.3","E","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028207","1.2.3.3.2","4.1","E","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028208","1.2.3.3.3","9.7","E","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028209","1.2.3.3.4","75600","E","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028210","1.2.3.3.5","48300","E","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028211","1.2.3.3.6","118300","E","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028212","1.2.3.4.1","9.6","E","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028213","1.2.3.4.2","6.0","E","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028214","1.2.3.4.3","15.2","E","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028215","1.2.3.4.4","114500","E","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028216","1.2.3.4.5","70300","E","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028217","1.2.3.4.6","186500","E","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028218","1.2.3.5.1","25.2","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028219","1.2.3.5.2","21.1","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028220","1.2.3.5.3","29.8","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028221","1.2.3.5.4","3175200","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028222","1.2.3.5.5","2694900","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028223","1.2.3.5.6","3741100","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028224","1.2.3.6.1","18.2","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028225","1.2.3.6.2","13.6","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028226","1.2.3.6.3","24.1","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028227","1.2.3.6.4","876400","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028228","1.2.3.6.5","662400","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028229","1.2.3.6.6","1159500","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028230","1.2.3.7.1","28.0","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028231","1.2.3.7.2","21.3","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028232","1.2.3.7.3","35.9","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028233","1.2.3.7.4","1393200","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028234","1.2.3.7.5","1076500","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028235","1.2.3.7.6","1803100","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028236","1.2.3.8.1","32.0","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028237","1.2.3.8.2","26.1","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028238","1.2.3.8.3","38.6","","","","1"
"2011","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028239","1.2.3.8.4","905600","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028240","1.2.3.8.5","741800","","","","0"
"2011","Canada","2016A000011124","Obese","Females","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028241","1.2.3.8.6","1105500","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Percent","Percentage","242","units","0","v1014027954","1.1.1.1.1","32.9","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027955","1.1.1.1.2","29.2","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027956","1.1.1.1.3","36.8","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Number of persons","Number","223","units","0","v1014027957","1.1.1.1.4","10093200","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027958","1.1.1.1.5","9010900","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014027959","1.1.1.1.6","11305500","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Percent","Percentage","242","units","0","v1014027960","1.1.1.2.1","18.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027961","1.1.1.2.2","15.9","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014027962","1.1.1.2.3","21.7","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Number of persons","Number","223","units","0","v1014027963","1.1.1.2.4","908100","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027964","1.1.1.2.5","785700","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014027965","1.1.1.2.6","1049600","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Percent","Percentage","242","units","0","v1014027966","1.1.1.3.1","16.7","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027967","1.1.1.3.2","13.4","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014027968","1.1.1.3.3","20.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Number of persons","Number","223","units","0","v1014027969","1.1.1.3.4","416700","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027970","1.1.1.3.5","330300","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014027971","1.1.1.3.6","525700","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Percent","Percentage","242","units","0","v1014027972","1.1.1.4.1","20.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027973","1.1.1.4.2","16.7","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014027974","1.1.1.4.3","25.0","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Number of persons","Number","223","units","0","v1014027975","1.1.1.4.4","491300","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027976","1.1.1.4.5","404600","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014027977","1.1.1.4.6","596500","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Percent","Percentage","242","units","0","v1014027978","1.1.1.5.1","35.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027979","1.1.1.5.2","31.5","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027980","1.1.1.5.3","40.0","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Number of persons","Number","223","units","0","v1014027981","1.1.1.5.4","9185100","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027982","1.1.1.5.5","8187200","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014027983","1.1.1.5.6","10304700","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Percent","Percentage","242","units","0","v1014027984","1.1.1.6.1","31.1","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027985","1.1.1.6.2","25.7","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014027986","1.1.1.6.3","37.2","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Number of persons","Number","223","units","0","v1014027987","1.1.1.6.4","3135700","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027988","1.1.1.6.5","2616100","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014027989","1.1.1.6.6","3758600","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Percent","Percentage","242","units","0","v1014027990","1.1.1.7.1","33.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027991","1.1.1.7.2","26.2","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014027992","1.1.1.7.3","42.0","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Number of persons","Number","223","units","0","v1014027993","1.1.1.7.4","3341100","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027994","1.1.1.7.5","2647000","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014027995","1.1.1.7.6","4217300","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Percent","Percentage","242","units","0","v1014027996","1.1.1.8.1","46.8","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027997","1.1.1.8.2","42.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027998","1.1.1.8.3","51.0","","","","1"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Number of persons","Number","223","units","0","v1014027999","1.1.1.8.4","2708200","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028000","1.1.1.8.5","2474500","","","","0"
"2013","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028001","1.1.1.8.6","2963900","","","","0"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028002","1.1.2.1.1","39.3","","","","1"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028003","1.1.2.1.2","33.6","","","","1"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028004","1.1.2.1.3","45.2","","","","1"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028005","1.1.2.1.4","6034000","","","","0"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028006","1.1.2.1.5","5204400","","","","0"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028007","1.1.2.1.6","6995800","","","","0"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028008","1.1.2.2.1","18.7","","","","1"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028009","1.1.2.2.2","15.4","","","","1"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028010","1.1.2.2.3","22.5","","","","1"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028011","1.1.2.2.4","467600","","","","0"
"2013","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028012","1.1.2.2.5","380200","","","","0"
